age,job,marital,education,y
30,admin.,single,university.degree,1
33,admin.,married,university.degree,1
56,unemployed,married,basic.9y,1
27,student,single,basic.9y,1
31,unknown,single,high.school,1
29,admin.,married,university.degree,1
25,services,single,unknown,1
25,services,single,unknown,1
76,housemaid,married,basic.4y,1
25,services,single,unknown,1
29,admin.,married,university.degree,1
76,housemaid,married,basic.4y,1
51,technician,married,university.degree,1
39,technician,married,university.degree,1
22,admin.,single,university.degree,1
48,admin.,divorced,high.school,1
29,technician,single,professional.course,1
34,admin.,married,high.school,1
32,unemployed,single,professional.course,1
47,admin.,divorced,high.school,1
35,technician,single,professional.course,1
47,blue-collar,married,basic.9y,1
34,technician,married,high.school,1
29,admin.,single,university.degree,1
34,admin.,married,university.degree,1
33,admin.,single,university.degree,1
44,technician,married,university.degree,1
44,technician,married,university.degree,1
28,services,married,high.school,1
29,admin.,single,university.degree,1
37,admin.,married,university.degree,1
50,management,married,university.degree,1
36,management,divorced,university.degree,1
23,student,single,high.school,1
39,technician,married,university.degree,1
89,retired,divorced,basic.4y,1
30,self-employed,married,university.degree,1
21,student,single,high.school,1
30,self-employed,married,university.degree,1
36,self-employed,single,university.degree,1
39,technician,married,university.degree,1
59,unemployed,married,basic.4y,1
35,admin.,single,university.degree,1
22,student,single,high.school,1
29,self-employed,single,university.degree,1
25,student,single,high.school,1
31,technician,married,professional.course,1
29,admin.,married,high.school,1
56,management,married,basic.6y,1
60,housemaid,married,basic.4y,1
31,technician,married,professional.course,1
31,technician,married,professional.course,1
29,admin.,married,high.school,1
29,admin.,married,high.school,1
24,student,single,high.school,1
28,management,single,university.degree,1
28,management,single,university.degree,1
43,blue-collar,married,professional.course,1
28,management,single,university.degree,1
78,retired,divorced,unknown,1
24,student,single,high.school,1
78,retired,divorced,unknown,1
65,unknown,married,unknown,1
70,blue-collar,married,basic.4y,1
30,admin.,married,high.school,1
36,management,married,university.degree,1
36,management,married,university.degree,1
32,admin.,single,university.degree,1
36,admin.,single,university.degree,1
36,blue-collar,single,high.school,1
36,admin.,single,university.degree,1
36,blue-collar,single,high.school,1
37,admin.,married,high.school,1
59,technician,married,professional.course,1
44,self-employed,divorced,professional.course,1
69,retired,divorced,professional.course,1
37,technician,single,university.degree,1
23,student,single,basic.6y,1
83,retired,divorced,basic.4y,1
27,admin.,single,university.degree,1
37,unemployed,married,university.degree,1
51,admin.,married,university.degree,1
51,admin.,married,university.degree,1
53,management,divorced,university.degree,1
51,blue-collar,married,basic.4y,1
34,admin.,single,university.degree,1
32,blue-collar,single,high.school,1
37,self-employed,married,university.degree,1
37,unemployed,married,university.degree,1
62,blue-collar,married,high.school,1
38,technician,single,university.degree,1
36,management,married,university.degree,1
34,unemployed,single,university.degree,1
76,retired,married,professional.course,1
76,retired,married,professional.course,1
56,retired,married,high.school,1
64,retired,married,professional.course,1
27,admin.,single,high.school,1
25,student,single,high.school,1
38,entrepreneur,married,basic.6y,1
27,admin.,single,high.school,1
34,unemployed,single,university.degree,1
26,admin.,married,high.school,1
27,unknown,single,university.degree,1
30,technician,single,university.degree,1
33,services,married,high.school,1
56,retired,married,basic.4y,1
86,retired,single,basic.9y,1
21,student,single,high.school,1
26,admin.,married,high.school,1
66,retired,married,basic.4y,1
26,admin.,married,high.school,1
60,management,married,university.degree,1
37,admin.,single,high.school,1
38,admin.,married,high.school,1
27,services,single,high.school,1
33,admin.,married,university.degree,1
55,admin.,married,university.degree,1
35,admin.,single,university.degree,1
27,services,single,high.school,1
25,blue-collar,single,basic.9y,1
48,admin.,single,university.degree,1
34,technician,single,university.degree,1
41,admin.,divorced,university.degree,1
41,admin.,divorced,university.degree,1
21,student,single,basic.9y,1
46,admin.,married,high.school,1
46,admin.,married,high.school,1
29,admin.,single,high.school,1
46,admin.,married,high.school,1
43,self-employed,married,university.degree,1
83,housemaid,divorced,basic.4y,1
55,admin.,married,high.school,1
33,admin.,married,high.school,1
35,admin.,married,high.school,1
36,services,married,high.school,1
34,admin.,single,high.school,1
75,retired,married,university.degree,1
29,admin.,single,high.school,1
37,admin.,married,high.school,1
25,services,single,high.school,1
21,student,single,unknown,1
21,student,single,unknown,1
58,admin.,married,high.school,1
25,admin.,single,high.school,1
34,self-employed,single,university.degree,1
34,admin.,married,university.degree,1
72,retired,married,basic.4y,1
26,unemployed,married,high.school,1
46,admin.,married,university.degree,1
79,retired,married,basic.4y,1
39,admin.,divorced,university.degree,1
59,retired,divorced,basic.4y,1
39,admin.,divorced,university.degree,1
35,technician,single,professional.course,1
62,technician,married,unknown,1
27,admin.,single,university.degree,1
24,admin.,single,high.school,1
19,student,single,basic.9y,1
59,retired,divorced,basic.4y,1
62,technician,married,unknown,1
62,technician,married,unknown,1
28,student,single,high.school,1
73,retired,married,basic.4y,1
29,admin.,single,high.school,1
22,services,single,professional.course,1
83,retired,married,university.degree,1
83,retired,married,university.degree,1
66,retired,married,high.school,1
66,retired,married,high.school,1
29,admin.,married,university.degree,1
31,unemployed,single,university.degree,1
35,technician,single,professional.course,1
35,technician,single,professional.course,1
22,services,single,professional.course,1
35,technician,single,professional.course,1
29,admin.,single,high.school,1
53,blue-collar,single,basic.9y,1
30,student,single,professional.course,1
29,technician,single,basic.9y,1
53,blue-collar,single,basic.9y,1
45,management,married,university.degree,1
29,technician,single,basic.9y,1
29,admin.,single,university.degree,1
34,services,married,basic.9y,1
53,blue-collar,single,basic.9y,1
35,admin.,married,university.degree,1
78,retired,married,unknown,1
23,blue-collar,single,basic.9y,1
52,technician,married,basic.6y,1
50,management,married,university.degree,1
37,services,married,high.school,1
28,services,single,high.school,1
32,services,single,unknown,1
30,admin.,single,university.degree,1
20,student,single,basic.9y,1
80,retired,married,basic.4y,1
70,retired,divorced,basic.4y,1
35,admin.,married,university.degree,1
23,blue-collar,single,basic.9y,1
28,self-employed,single,university.degree,1
47,admin.,single,basic.9y,1
31,admin.,single,university.degree,1
44,admin.,married,unknown,1
60,admin.,married,university.degree,1
51,admin.,married,university.degree,1
29,admin.,single,high.school,1
26,technician,single,university.degree,1
59,technician,married,professional.course,1
22,admin.,single,university.degree,1
56,technician,married,professional.course,1
49,technician,divorced,professional.course,1
78,retired,married,basic.4y,1
72,retired,married,basic.4y,1
78,retired,married,basic.4y,1
56,technician,married,professional.course,1
56,unemployed,divorced,basic.4y,1
66,retired,married,basic.4y,1
78,retired,married,basic.4y,1
29,admin.,married,university.degree,1
30,technician,married,university.degree,1
29,technician,single,professional.course,1
23,student,single,unknown,1
62,retired,married,high.school,1
66,housemaid,married,basic.4y,1
82,housemaid,divorced,basic.4y,1
72,retired,married,basic.6y,1
37,unemployed,single,university.degree,1
24,technician,single,professional.course,1
52,admin.,married,university.degree,1
24,services,single,high.school,1
43,technician,married,professional.course,1
64,admin.,married,high.school,1
45,management,married,university.degree,1
40,management,married,university.degree,1
30,admin.,single,university.degree,1
60,admin.,married,basic.9y,1
24,services,single,high.school,1
31,student,single,university.degree,1
59,management,married,basic.4y,1
42,unknown,single,university.degree,1
31,student,single,university.degree,1
24,technician,married,professional.course,1
42,unknown,single,university.degree,1
26,admin.,single,high.school,1
26,admin.,single,university.degree,1
63,admin.,married,university.degree,1
35,blue-collar,married,basic.9y,1
51,technician,married,high.school,1
65,management,married,university.degree,1
68,retired,married,university.degree,1
68,retired,married,university.degree,1
24,technician,single,professional.course,1
84,retired,divorced,basic.4y,1
32,admin.,single,university.degree,1
23,student,single,unknown,1
52,admin.,married,professional.course,1
52,admin.,married,professional.course,1
77,retired,married,basic.4y,1
48,housemaid,married,professional.course,1
68,retired,divorced,high.school,1
