age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
39421;53.0;technician;married;university.degree;no;unknown;unknown;cellular;apr;thu;758.0;2.0;999.0;2.0;failure;-1.8;93.749;-34.6;0.64;5008.7;1.0
39423;37.0;technician;married;professional.course;no;yes;no;telephone;apr;mon;481.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7;1.0
39424;54.0;admin.;married;high.school;no;yes;no;cellular;apr;mon;158.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7;1.0
39432;48.0;admin.;married;professional.course;no;yes;no;cellular;apr;mon;333.0;1.0;7.0;1.0;success;-1.8;93.749;-34.6;0.642;5008.7;1.0
39438;59.0;blue-collar;married;basic.4y;no;no;no;cellular;apr;mon;1397.0;3.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.642;5008.7;1.0
39440;35.0;admin.;married;university.degree;no;yes;no;cellular;apr;mon;176.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7;1.0
39441;63.0;technician;married;high.school;no;no;no;cellular;apr;mon;176.0;3.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7;1.0
39443;26.0;admin.;single;university.degree;no;yes;yes;cellular;apr;tue;295.0;4.0;6.0;2.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39444;80.0;housemaid;married;basic.4y;no;yes;yes;cellular;apr;tue;232.0;1.0;12.0;1.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39445;49.0;admin.;married;university.degree;no;yes;yes;cellular;apr;tue;218.0;2.0;999.0;3.0;failure;-1.8;93.749;-34.6;0.644;5008.7;1.0
39446;20.0;student;single;basic.4y;no;yes;yes;cellular;apr;tue;240.0;1.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.644;5008.7;1.0
39447;20.0;student;single;basic.4y;no;yes;yes;cellular;apr;tue;278.0;4.0;6.0;1.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39448;53.0;entrepreneur;married;basic.4y;no;yes;yes;cellular;apr;tue;398.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39449;36.0;admin.;single;basic.9y;no;yes;yes;telephone;apr;wed;173.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39451;48.0;admin.;married;university.degree;no;no;no;telephone;apr;thu;185.0;1.0;6.0;2.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39452;74.0;retired;married;university.degree;no;no;no;cellular;apr;thu;200.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39453;48.0;admin.;married;university.degree;no;yes;yes;cellular;apr;thu;200.0;1.0;6.0;2.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39454;48.0;admin.;married;university.degree;no;yes;no;cellular;apr;thu;141.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39455;35.0;admin.;married;university.degree;no;yes;no;cellular;apr;thu;330.0;1.0;10.0;1.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39456;37.0;admin.;married;university.degree;no;yes;yes;cellular;apr;thu;214.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39460;35.0;services;married;professional.course;no;yes;no;cellular;apr;thu;218.0;2.0;6.0;1.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39462;41.0;admin.;married;university.degree;no;yes;no;cellular;apr;fri;961.0;6.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39463;68.0;retired;married;university.degree;no;yes;no;cellular;apr;fri;330.0;3.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39465;50.0;technician;single;university.degree;no;yes;no;telephone;apr;fri;634.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39466;82.0;retired;divorced;basic.4y;no;yes;yes;cellular;apr;mon;125.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.643;5008.7;1.0
39471;82.0;retired;divorced;basic.4y;no;no;no;cellular;apr;mon;529.0;1.0;6.0;2.0;success;-1.8;93.749;-34.6;0.643;5008.7;1.0
39472;74.0;retired;divorced;basic.4y;no;yes;no;cellular;apr;mon;142.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.643;5008.7;1.0
39474;74.0;retired;married;basic.4y;no;no;no;telephone;apr;mon;1143.0;5.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.643;5008.7;1.0
39475;85.0;housemaid;married;basic.4y;unknown;no;no;cellular;apr;tue;175.0;6.0;6.0;1.0;success;-1.8;93.749;-34.6;0.642;5008.7;1.0
39476;85.0;housemaid;married;basic.4y;unknown;yes;no;cellular;apr;tue;167.0;1.0;6.0;2.0;success;-1.8;93.749;-34.6;0.642;5008.7;1.0
39478;75.0;retired;divorced;high.school;no;no;no;telephone;apr;tue;162.0;1.0;6.0;2.0;success;-1.8;93.749;-34.6;0.642;5008.7;1.0
39479;85.0;housemaid;married;basic.4y;unknown;yes;no;cellular;apr;tue;462.0;1.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.642;5008.7;1.0
39481;45.0;management;married;unknown;no;yes;no;cellular;apr;tue;379.0;3.0;7.0;1.0;success;-1.8;93.749;-34.6;0.642;5008.7;1.0
39484;66.0;retired;divorced;basic.4y;no;yes;no;cellular;apr;wed;476.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7;1.0
39485;57.0;housemaid;married;basic.4y;no;yes;no;telephone;apr;wed;595.0;3.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.642;5008.7;1.0
39487;80.0;retired;divorced;basic.4y;no;yes;no;telephone;apr;wed;403.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7;1.0
39488;80.0;retired;divorced;basic.4y;no;yes;no;telephone;apr;wed;623.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7;1.0
39489;80.0;retired;divorced;basic.4y;no;yes;yes;cellular;apr;wed;654.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7;1.0
39490;57.0;housemaid;married;basic.4y;no;no;no;cellular;apr;wed;224.0;2.0;6.0;1.0;success;-1.8;93.749;-34.6;0.642;5008.7;1.0
39491;58.0;unemployed;married;basic.9y;no;yes;no;cellular;apr;thu;229.0;1.0;6.0;1.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39492;53.0;housemaid;married;university.degree;no;yes;no;cellular;apr;thu;494.0;1.0;6.0;1.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39494;57.0;retired;married;high.school;no;yes;no;cellular;apr;thu;407.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39495;77.0;retired;married;high.school;no;yes;no;cellular;apr;thu;165.0;7.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;1.0
39498;80.0;retired;divorced;basic.4y;no;yes;yes;cellular;apr;thu;554.0;1.0;10.0;2.0;success;-1.8;93.749;-34.6;0.644;5008.7;1.0
39500;43.0;admin.;divorced;university.degree;no;no;no;telephone;apr;fri;263.0;4.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.645;5008.7;1.0
39501;41.0;admin.;married;university.degree;no;yes;no;cellular;apr;fri;342.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.645;5008.7;1.0
39503;47.0;admin.;married;high.school;no;yes;no;cellular;apr;fri;296.0;1.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.645;5008.7;1.0
39504;73.0;retired;single;professional.course;no;no;no;cellular;apr;fri;291.0;1.0;6.0;3.0;success;-1.8;93.749;-34.6;0.645;5008.7;1.0
39505;26.0;student;single;high.school;no;yes;yes;cellular;apr;fri;888.0;1.0;6.0;2.0;success;-1.8;93.749;-34.6;0.645;5008.7;1.0
39510;46.0;admin.;married;high.school;no;no;no;cellular;apr;mon;194.0;3.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.645;5008.7;1.0
39511;38.0;management;divorced;university.degree;no;yes;no;cellular;apr;mon;182.0;2.0;6.0;1.0;success;-1.8;93.749;-34.6;0.645;5008.7;1.0
39513;32.0;technician;married;professional.course;no;no;no;cellular;apr;mon;688.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.645;5008.7;1.0
39515;29.0;technician;married;university.degree;no;yes;no;cellular;apr;mon;192.0;1.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.645;5008.7;1.0
39517;20.0;student;single;high.school;no;no;no;cellular;apr;mon;1472.0;1.0;999.0;3.0;failure;-1.8;93.749;-34.6;0.645;5008.7;1.0
39520;71.0;retired;married;basic.4y;no;no;no;cellular;apr;mon;328.0;2.0;4.0;1.0;success;-1.8;93.749;-34.6;0.645;5008.7;1.0
39526;39.0;management;married;university.degree;no;no;no;telephone;apr;tue;325.0;1.0;999.0;2.0;failure;-1.8;93.749;-34.6;0.6459999999999999;5008.7;1.0
39530;37.0;admin.;married;high.school;no;no;no;telephone;apr;tue;426.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.6459999999999999;5008.7;1.0
39531;30.0;admin.;single;university.degree;no;yes;no;cellular;apr;tue;321.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.6459999999999999;5008.7;1.0
39533;44.0;management;married;unknown;no;no;no;telephone;apr;tue;473.0;2.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.6459999999999999;5008.7;1.0
39534;29.0;services;single;high.school;no;no;no;telephone;apr;tue;370.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.6459999999999999;5008.7;1.0
39535;48.0;technician;single;professional.course;no;yes;no;cellular;apr;tue;159.0;3.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.6459999999999999;5008.7;1.0
39537;52.0;admin.;married;unknown;no;yes;no;cellular;apr;wed;184.0;2.0;10.0;1.0;success;-1.8;93.749;-34.6;0.654;5008.7;1.0
39538;52.0;admin.;married;unknown;no;yes;no;telephone;apr;wed;403.0;1.0;6.0;1.0;success;-1.8;93.749;-34.6;0.654;5008.7;1.0
39539;28.0;admin.;single;unknown;no;yes;no;cellular;apr;wed;545.0;2.0;6.0;4.0;success;-1.8;93.749;-34.6;0.654;5008.7;1.0
39540;33.0;admin.;married;university.degree;no;yes;no;cellular;apr;wed;623.0;1.0;6.0;1.0;success;-1.8;93.749;-34.6;0.654;5008.7;1.0
39541;52.0;admin.;married;unknown;no;no;no;cellular;apr;wed;387.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.654;5008.7;1.0
39542;50.0;admin.;married;basic.9y;no;yes;no;cellular;apr;thu;717.0;3.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.659;5008.7;1.0
39544;29.0;services;single;unknown;no;yes;no;cellular;apr;thu;226.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.659;5008.7;1.0
39545;38.0;admin.;single;high.school;no;yes;no;cellular;apr;thu;882.0;1.0;6.0;1.0;success;-1.8;93.749;-34.6;0.659;5008.7;1.0
39547;31.0;self-employed;single;university.degree;no;no;no;cellular;apr;thu;210.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.659;5008.7;1.0
39549;37.0;technician;married;professional.course;no;no;no;cellular;apr;thu;277.0;1.0;18.0;1.0;success;-1.8;93.749;-34.6;0.659;5008.7;1.0
39551;35.0;admin.;single;university.degree;no;yes;no;cellular;apr;thu;388.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.659;5008.7;1.0
39552;29.0;services;single;unknown;no;yes;no;cellular;apr;thu;1241.0;5.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.659;5008.7;1.0
39554;52.0;admin.;married;university.degree;no;no;yes;telephone;apr;thu;395.0;3.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.659;5008.7;1.0
39555;33.0;admin.;single;university.degree;no;yes;no;cellular;apr;thu;305.0;3.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.659;5008.7;1.0
39556;38.0;admin.;single;high.school;no;yes;yes;cellular;apr;thu;449.0;1.0;13.0;1.0;success;-1.8;93.749;-34.6;0.659;5008.7;1.0
39558;36.0;blue-collar;married;unknown;no;no;no;cellular;apr;fri;315.0;1.0;6.0;1.0;success;-1.8;93.749;-34.6;0.6629999999999999;5008.7;1.0
39561;35.0;admin.;married;university.degree;no;no;yes;cellular;apr;fri;262.0;3.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.6629999999999999;5008.7;1.0
39565;31.0;student;single;university.degree;no;yes;yes;cellular;apr;fri;183.0;1.0;6.0;2.0;success;-1.8;93.749;-34.6;0.6629999999999999;5008.7;1.0
39566;21.0;student;single;high.school;no;yes;no;cellular;apr;fri;551.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.6629999999999999;5008.7;1.0
39569;39.0;admin.;married;high.school;no;yes;no;cellular;may;tue;552.0;1.0;3.0;2.0;success;-1.8;93.876;-40.0;0.6679999999999999;5008.7;1.0
39574;48.0;blue-collar;married;basic.9y;no;yes;no;cellular;may;tue;268.0;1.0;3.0;3.0;success;-1.8;93.876;-40.0;0.6679999999999999;5008.7;1.0
39575;18.0;student;single;unknown;no;yes;no;telephone;may;tue;421.0;1.0;3.0;1.0;success;-1.8;93.876;-40.0;0.6679999999999999;5008.7;1.0
39576;18.0;student;single;unknown;no;yes;no;cellular;may;tue;489.0;1.0;6.0;1.0;success;-1.8;93.876;-40.0;0.6679999999999999;5008.7;1.0
39579;43.0;technician;single;professional.course;no;no;no;cellular;may;tue;164.0;2.0;3.0;2.0;success;-1.8;93.876;-40.0;0.6679999999999999;5008.7;1.0
39580;52.0;admin.;married;university.degree;no;yes;no;cellular;may;tue;556.0;2.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.6679999999999999;5008.7;1.0
39581;24.0;student;single;high.school;no;yes;no;cellular;may;tue;153.0;2.0;6.0;2.0;success;-1.8;93.876;-40.0;0.6679999999999999;5008.7;1.0
39582;52.0;technician;married;university.degree;no;no;yes;telephone;may;tue;209.0;1.0;2.0;2.0;success;-1.8;93.876;-40.0;0.6679999999999999;5008.7;1.0
39585;51.0;services;married;high.school;no;no;no;cellular;may;tue;1267.0;1.0;999.0;1.0;failure;-1.8;93.876;-40.0;0.6679999999999999;5008.7;1.0
39586;32.0;student;single;unknown;no;yes;no;cellular;may;wed;188.0;2.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.672;5008.7;1.0
39588;24.0;student;single;high.school;no;no;no;cellular;may;wed;389.0;1.0;7.0;2.0;success;-1.8;93.876;-40.0;0.672;5008.7;1.0
39591;24.0;student;single;high.school;no;yes;no;cellular;may;wed;258.0;1.0;3.0;5.0;success;-1.8;93.876;-40.0;0.672;5008.7;1.0
39592;52.0;admin.;married;university.degree;no;yes;no;cellular;may;wed;338.0;1.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.672;5008.7;1.0
39595;29.0;admin.;single;university.degree;no;yes;no;cellular;may;wed;232.0;1.0;999.0;1.0;failure;-1.8;93.876;-40.0;0.672;5008.7;1.0
39598;20.0;student;single;unknown;no;yes;no;telephone;may;wed;510.0;4.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.672;5008.7;1.0
39601;72.0;retired;married;basic.4y;no;yes;no;cellular;may;wed;443.0;4.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.672;5008.7;1.0
39603;37.0;technician;married;university.degree;no;yes;no;cellular;may;thu;246.0;1.0;2.0;4.0;success;-1.8;93.876;-40.0;0.677;5008.7;1.0
39604;33.0;services;married;high.school;no;no;no;cellular;may;thu;192.0;1.0;999.0;1.0;failure;-1.8;93.876;-40.0;0.677;5008.7;1.0
39605;52.0;admin.;married;university.degree;no;yes;yes;cellular;may;thu;250.0;1.0;3.0;5.0;success;-1.8;93.876;-40.0;0.677;5008.7;1.0
39606;52.0;admin.;married;university.degree;no;no;no;cellular;may;thu;195.0;1.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.677;5008.7;1.0
39607;52.0;admin.;married;university.degree;no;no;no;cellular;may;thu;613.0;1.0;3.0;2.0;success;-1.8;93.876;-40.0;0.677;5008.7;1.0
39611;52.0;technician;married;university.degree;no;no;no;cellular;may;thu;211.0;1.0;3.0;4.0;success;-1.8;93.876;-40.0;0.677;5008.7;1.0
39613;31.0;student;single;unknown;no;no;no;cellular;may;thu;243.0;2.0;999.0;1.0;failure;-1.8;93.876;-40.0;0.677;5008.7;1.0
39615;37.0;management;married;high.school;no;no;no;cellular;may;fri;292.0;3.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.682;5008.7;1.0
39616;44.0;technician;married;university.degree;no;yes;no;cellular;may;fri;662.0;2.0;2.0;1.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39617;30.0;student;single;high.school;no;no;no;telephone;may;fri;300.0;3.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.682;5008.7;1.0
39619;30.0;student;single;high.school;no;no;no;cellular;may;fri;226.0;2.0;3.0;2.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39623;44.0;admin.;single;university.degree;no;yes;no;cellular;may;fri;211.0;4.0;3.0;1.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39626;22.0;student;single;unknown;no;yes;no;cellular;may;mon;171.0;2.0;3.0;2.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39629;38.0;entrepreneur;married;professional.course;no;yes;no;cellular;may;mon;583.0;6.0;2.0;4.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39631;56.0;technician;married;professional.course;no;yes;no;telephone;may;mon;483.0;5.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.682;5008.7;1.0
39636;59.0;admin.;divorced;basic.4y;no;yes;no;cellular;may;wed;193.0;1.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.682;5008.7;1.0
39637;58.0;admin.;married;high.school;no;yes;no;cellular;may;wed;309.0;1.0;6.0;1.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39638;50.0;admin.;married;university.degree;no;yes;no;cellular;may;wed;176.0;2.0;3.0;3.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39639;77.0;retired;married;university.degree;no;yes;no;cellular;may;wed;152.0;1.0;6.0;4.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39640;66.0;blue-collar;married;unknown;no;yes;no;cellular;may;wed;171.0;2.0;6.0;2.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39642;61.0;management;married;university.degree;no;no;no;cellular;may;wed;228.0;2.0;999.0;1.0;failure;-1.8;93.876;-40.0;0.682;5008.7;1.0
39643;48.0;unemployed;married;professional.course;no;no;no;cellular;may;wed;317.0;1.0;6.0;3.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39644;48.0;unemployed;married;professional.course;no;yes;no;cellular;may;wed;236.0;1.0;6.0;2.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39646;40.0;technician;married;professional.course;no;yes;no;cellular;may;wed;248.0;1.0;3.0;4.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39648;60.0;admin.;married;unknown;no;yes;no;cellular;may;wed;762.0;1.0;6.0;2.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39649;48.0;unemployed;married;professional.course;no;no;no;telephone;may;wed;360.0;1.0;6.0;1.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39650;77.0;retired;married;university.degree;no;yes;no;telephone;may;wed;372.0;1.0;3.0;4.0;success;-1.8;93.876;-40.0;0.682;5008.7;1.0
39654;45.0;blue-collar;married;professional.course;no;yes;no;telephone;may;thu;414.0;1.0;6.0;2.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39656;58.0;management;married;university.degree;no;no;no;cellular;may;thu;289.0;1.0;3.0;4.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39657;31.0;admin.;married;university.degree;no;yes;no;cellular;may;thu;400.0;1.0;3.0;1.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39658;41.0;unemployed;married;basic.9y;no;yes;no;cellular;may;thu;306.0;1.0;6.0;4.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39659;28.0;admin.;single;high.school;no;yes;no;cellular;may;thu;263.0;1.0;6.0;1.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39660;29.0;admin.;single;university.degree;no;no;no;cellular;may;thu;216.0;1.0;3.0;3.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39661;39.0;services;married;high.school;no;yes;no;cellular;may;thu;328.0;2.0;6.0;3.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39662;70.0;retired;married;basic.4y;no;yes;no;cellular;may;thu;331.0;1.0;3.0;2.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39663;40.0;admin.;single;basic.9y;no;yes;no;cellular;may;thu;356.0;1.0;2.0;3.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39664;40.0;admin.;single;basic.9y;no;yes;no;cellular;may;thu;234.0;1.0;3.0;3.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39666;60.0;management;married;unknown;no;yes;no;cellular;may;thu;336.0;3.0;3.0;5.0;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;1.0
39667;29.0;admin.;married;university.degree;no;yes;yes;cellular;may;fri;567.0;3.0;13.0;2.0;failure;-1.8;93.876;-40.0;0.684;5008.7;1.0
39668;52.0;management;married;university.degree;no;no;no;cellular;may;fri;404.0;2.0;9.0;1.0;success;-1.8;93.876;-40.0;0.684;5008.7;1.0
39670;30.0;admin.;single;high.school;no;yes;no;cellular;may;fri;532.0;5.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.684;5008.7;1.0
39674;68.0;retired;married;basic.4y;no;yes;yes;cellular;may;fri;220.0;1.0;6.0;1.0;success;-1.8;93.876;-40.0;0.684;5008.7;1.0
39675;33.0;technician;married;professional.course;no;yes;no;cellular;may;fri;700.0;4.0;3.0;4.0;success;-1.8;93.876;-40.0;0.684;5008.7;1.0
39676;76.0;retired;married;basic.4y;no;yes;no;cellular;may;fri;1205.0;2.0;6.0;2.0;success;-1.8;93.876;-40.0;0.684;5008.7;1.0
39677;65.0;admin.;married;university.degree;no;yes;no;cellular;may;fri;407.0;3.0;999.0;1.0;failure;-1.8;93.876;-40.0;0.684;5008.7;1.0
39680;52.0;management;married;university.degree;no;yes;no;cellular;may;fri;787.0;3.0;3.0;3.0;success;-1.8;93.876;-40.0;0.684;5008.7;1.0
39681;33.0;admin.;single;university.degree;no;yes;no;cellular;may;fri;396.0;5.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.684;5008.7;1.0
39682;71.0;admin.;married;basic.4y;no;yes;yes;cellular;may;fri;466.0;4.0;3.0;2.0;success;-1.8;93.876;-40.0;0.684;5008.7;1.0
39683;29.0;student;single;university.degree;no;yes;no;cellular;may;mon;556.0;1.0;999.0;1.0;failure;-1.8;93.876;-40.0;0.685;5008.7;1.0
39685;33.0;admin.;married;university.degree;no;yes;no;cellular;may;mon;740.0;1.0;3.0;2.0;success;-1.8;93.876;-40.0;0.685;5008.7;1.0
39688;60.0;blue-collar;married;basic.4y;no;yes;no;cellular;may;mon;272.0;2.0;6.0;2.0;success;-1.8;93.876;-40.0;0.685;5008.7;1.0
39690;63.0;retired;married;professional.course;no;yes;yes;cellular;may;mon;444.0;2.0;14.0;1.0;success;-1.8;93.876;-40.0;0.685;5008.7;1.0
39691;33.0;technician;married;university.degree;no;yes;no;cellular;may;mon;508.0;1.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.685;5008.7;1.0
39692;74.0;retired;divorced;university.degree;no;yes;no;cellular;may;tue;387.0;1.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.688;5008.7;1.0
39693;47.0;services;divorced;university.degree;no;yes;yes;cellular;may;tue;336.0;1.0;15.0;3.0;failure;-1.8;93.876;-40.0;0.688;5008.7;1.0
39694;50.0;unemployed;married;high.school;no;no;no;telephone;may;tue;353.0;3.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.688;5008.7;1.0
39696;48.0;self-employed;divorced;university.degree;no;no;no;cellular;may;wed;661.0;3.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.69;5008.7;1.0
39697;28.0;student;single;high.school;no;no;yes;cellular;may;wed;472.0;1.0;3.0;5.0;success;-1.8;93.876;-40.0;0.69;5008.7;1.0
39699;68.0;retired;married;professional.course;no;no;yes;cellular;may;thu;420.0;1.0;999.0;1.0;failure;-1.8;93.876;-40.0;0.6920000000000001;5008.7;1.0
39702;46.0;admin.;married;university.degree;no;no;no;cellular;may;thu;154.0;1.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.6920000000000001;5008.7;1.0
39703;31.0;admin.;married;professional.course;no;yes;yes;cellular;may;thu;291.0;2.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.6920000000000001;5008.7;1.0
39704;58.0;management;married;university.degree;no;yes;no;cellular;may;thu;342.0;2.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.6920000000000001;5008.7;1.0
39707;46.0;admin.;married;university.degree;no;no;no;telephone;may;thu;351.0;3.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.6920000000000001;5008.7;1.0
39708;28.0;student;single;university.degree;no;unknown;unknown;cellular;may;fri;226.0;3.0;3.0;2.0;success;-1.8;93.876;-40.0;0.695;5008.7;1.0
39709;31.0;services;single;basic.9y;no;yes;no;cellular;may;fri;214.0;4.0;999.0;0.0;nonexistent;-1.8;93.876;-40.0;0.695;5008.7;1.0
39711;61.0;blue-collar;married;basic.6y;no;yes;yes;cellular;may;fri;403.0;1.0;3.0;2.0;success;-1.8;93.876;-40.0;0.695;5008.7;1.0
